from,to,weight
9709062,9707134,4
9709062,9708062,4
9709062,9709058,1
9802088,9510017,2
9802088,9510227,4
9802088,9601003,4
9802088,9602052,3
9802088,9611050,2
9802088,9611230,3
9802088,9701190,1
9802088,9707068,2
9802088,9710121,3
9803194,9407031,3
9803194,9408099,1
9803194,9503124,3
9803194,9508143,2
9803194,9510017,4
9803194,9510169,2
9803194,9512059,3
9803194,9512062,3
9803194,9512145,2
9803194,9601038,2
9803194,9603167,4
9803194,9605150,2
9803194,9605199,4
9803194,9606017,1
9803194,9606044,4
9803194,9607163,1
9803194,9607201,1
9803194,9608186,3
9803194,9707123,3
9803194,9709013,2
9803194,9711094,1
9803194,9712211,1
9803194,9803097,4
9803194,9803127,4
9805019,9407031,4
9805019,9510017,4
9805019,9510227,1
9805019,9511194,2
9805019,9603167,4
9805019,9606112,1
9805019,9606165,4
9805019,9610140,3
9805019,9701137,3
9805019,9704006,2
9805019,9708166,1
9805019,9712186,1
9805019,9712230,2
9805019,9712257,2
9805019,9803194,4
9805019,9803232,4
9805091,9510017,3
9805091,9511043,3
9805091,9602052,2
9805091,9608024,3
9805091,9610043,1
9805091,9611050,2
9805091,9701190,1
9805091,9707068,1
9805091,9709087,4
9805091,9712072,3
9805091,9801182,3
9805091,9802088,1
9809111,9510017,3
9809111,9510169,4
9809111,9601038,1
9809111,9701137,3
9809111,9707148,3
9809111,9707160,4
9809111,9803194,4
9809111,9805019,4
9809111,9806155,3
9809111,9808141,4
9812031,9505162,1
9812031,9507012,2
9812031,9507158,1
9812031,9510017,4
9812031,9511194,3
9812031,9603167,1
9812031,9606112,1
9812031,9606165,3
9812031,9610140,3
9812031,9701137,3
9812031,9707068,2
9812031,9708166,4
9812031,9712186,1
9812031,9712230,1
9812031,9712257,1
9812031,9802088,4
9812031,9803232,1
9812031,9805019,4
9812031,9805091,2
9812031,9805170,2
9812031,9806155,4
9812031,9808141,3
9812031,9809111,4
9812031,9810188,1
9812031,9811237,2
9901014,9503124,4
9901014,9507012,2
9901014,9510169,2
9901014,9603167,2
9901014,9606165,1
9901014,9612126,2
9901014,9701137,3
9901014,9701190,1
9901014,9711098,3
9901014,9712230,3
9901014,9803194,2
9901014,9805019,3
9901014,9806155,3
9901014,9808141,4
9901014,9809111,1
9901014,9810188,1
9901014,9812031,2
9904201,9407087,3
9904201,9510101,2
9905006,9503124,1
9905006,9508143,2
9905006,9510169,3
9905006,9510227,2
9905006,9511194,2
9905006,9512081,4
9905006,9601038,1
9905006,9611050,1
9905006,9704006,3
9905006,9707068,2
9905006,9707126,1
9905006,9711098,2
9905006,9802088,1
9905006,9805019,2
9905006,9805091,2
9905006,9805170,3
9905006,9806155,2
9905006,9808141,1
9905006,9809111,3
9905006,9810188,1
9905006,9812031,3
9905006,9812089,3
9905006,9812135,4
9905006,9812226,2
9905006,9901014,3
9905006,9901042,3
9905006,9901159,3
9905006,9903123,4
9905006,9904207,1
9908060,9603167,1
9908060,9606112,2
9908060,9701137,1
9908060,9707068,3
9908060,9711200,2
9908060,9712186,3
9908060,9712257,2
9908060,9802088,1
9908060,9802109,1
9908060,9802150,4
9908060,9805019,4
9908060,9806155,1
9908060,9808080,3
9908060,9808141,3
9908060,9809111,4
9908060,9811237,4
9908060,9812031,1
9908060,9901014,4
9908060,9904092,1
9908060,9904207,4
9908060,9908023,3
9910109,9503207,1
9910109,9506014,3
9910109,9510017,2
9910109,9603167,4
9910109,9701137,2
9910109,9707068,4
9910109,9710230,4
9910109,9712186,4
9910109,9712230,4
9910109,9803194,3
9910109,9805019,1
9910109,9805170,1
9910109,9806155,4
9910109,9808141,1
9910109,9809111,3
9910109,9810188,1
9910109,9811035,1
9910109,9812031,2
9910109,9812089,2
9910109,9812135,2
9910109,9812193,1
9910109,9901014,2
9910109,9901042,1
9910109,9902120,2
9910109,9902160,2
9910109,9903123,2
9910109,9904207,2
9910109,9906055,2
9910109,9906242,4
9910109,9908040,3
9910109,9908060,1
9910109,9909030,1
9912079,9510017,1
9912079,9510135,4
9912079,9604198,2
9912079,9606112,3
9912079,9608127,1
9912079,9611050,3
9912079,9702093,4
9912079,9704006,4
9912079,9708166,2
9912079,9711165,3
9912079,9712186,4
9912079,9712257,3
9912079,9808080,1
9912079,9808141,4
9912079,9810188,2
9912079,9902105,4
9912079,9902120,3
9912079,9903205,1
9912079,9904207,3
9912079,9906200,4
9912079,9908040,1
9912079,9908142,1
9912079,9909030,1
9912079,9910172,3
9912161,9412184,3
9912161,9510017,2
9912161,9602052,1
9912161,9611050,1
9912161,9707068,4
9912161,9802088,2
9912161,9803116,1
1050,9405109,4
1050,9705007,2
9405109,9310025,4
9705007,9405109,1
9705007,9612118,3
1051,9408099,4
1051,9411149,1
1051,9507121,2
1051,9508143,3
1051,9508155,3
1051,9510225,2
1051,9511164,4
1051,9602022,1
1051,9603167,1
1051,9605150,2
1051,9605199,2
1051,9606044,3
1051,9607163,4
1051,9607207,2
1051,9608047,1
1051,9608186,4
1051,9609239,1
1051,9610076,2
1051,9611063,3
1051,9705220,3
1051,9706110,2
1051,9709013,2
1051,9903215,1
1051,9908082,2
9507121,9503124,4
9507121,9504090,3
9507121,9505025,3
9507121,9505062,3
9507121,9507012,2
9508143,9401139,2
9508143,9410167,4
9508143,9501068,3
9508143,9503124,1
9508143,9504081,3
9508143,9504090,1
9508143,9507048,3
9508143,9507158,1
9511164,9302103,4
9511164,9308083,2
9511164,9309140,2
9511164,9406055,3
9511164,9410167,2
9511164,9503124,4
9511164,9504090,4
9511164,9506122,3
9511164,9507012,3
9511164,9507121,2
9511164,9510017,3
9511164,9510169,2
9511164,9510225,3
9605199,9408099,3
9605199,9511030,1
9605199,9511080,3
9605199,9512077,1
9605199,9601038,2
9605199,9602022,4
9605199,9602052,2
9605199,9602114,3
9605199,9603003,1
9605199,9603042,2
9605199,9603150,3
9605199,9603161,4
9605199,9604030,1
9605199,9604198,2
9605199,9605150,1
9606044,9408099,1
9606044,9602022,2
9606044,9602114,4
9606044,9603150,1
9606044,9603161,4
9606044,9604030,3
9606044,9605150,4
9606044,9605199,3
9606044,9605200,2
9606044,9606017,1
9608047,9407087,2
9608047,9408099,4
9608047,9505062,2
9608047,9511154,1
9608047,9602022,2
9608047,9603002,2
9608047,9605150,3
9608047,9606044,4
9608186,9508143,2
9608186,9510135,4
9608186,9510225,2
9608186,9601108,2
9608186,9602022,1
9608186,9602114,2
9608186,9603161,3
9608186,9604034,1
9608186,9605150,1
9608186,9605199,2
9608186,9605200,4
9608186,9606017,3
9608186,9606044,4
9610076,9408099,3
9610076,9602022,2
9610076,9602114,2
9610076,9603161,4
9610076,9605150,2
9610076,9605199,2
9610076,9606044,1
9610076,9608047,1
9610076,9608111,3
9610076,9609070,3
9610076,9609071,3
9611063,9408099,1
9611063,9504145,1
9611063,9506052,2
9611063,9511030,1
9611063,9512077,2
9611063,9601108,3
9611063,9603042,2
9611063,9603127,4
9611063,9603167,1
9611063,9604198,2
9611063,9605150,3
9611063,9605199,3
9611063,9606017,1
9611063,9607163,3
9611063,9607207,4
9611063,9608024,1
9611063,9608086,2
9611063,9608105,3
9611063,9609017,3
9611063,9609239,2
9706110,9308122,1
9706110,9309097,4
9706110,9311042,1
9706110,9404151,2
9706110,9407087,2
9706110,9408099,2
9706110,9504090,1
9706110,9504102,1
9706110,9505075,2
9706110,9505100,1
9706110,9505105,4
9706110,9505162,3
9706110,9506112,4
9706110,9507008,4
9706110,9507050,1
9706110,9508155,4
9706110,9509161,2
9706110,9509176,3
9706110,9510106,2
9706110,9510225,2
9706110,9510234,3
9706110,9511164,2
9706110,9601108,3
9706110,9602114,1
9706110,9603161,4
9706110,9603170,2
9706110,9604034,3
9706110,9605150,4
9706110,9605200,1
9706110,9606044,3
9706110,9607207,2
9706110,9608047,1
9706110,9609070,1
9706110,9609071,1
9706110,9609239,1
9706110,9610076,3
9706110,9611063,3
9706110,9611190,3
9706110,9611230,1
9706110,9701162,4
9706110,9701165,4
9706110,9702198,1
9706110,9703166,2
9706110,9704097,3
9706110,9705030,3
9706110,9705044,2
9706110,9705104,4
9706110,9705220,3
9709013,9508143,3
9709013,9509080,3
9709013,9510135,3
9709013,9601038,2
9709013,9602022,2
9709013,9605150,1
9709013,9606044,2
9709013,9607201,4
9709013,9608186,2
9709013,9611230,2
9709013,9701137,1
9709013,9705038,2
9709013,9707051,2
9903215,9407087,4
9903215,9408099,3
9903215,9505062,4
9903215,9509161,1
9903215,9511154,4
9903215,9602022,2
9903215,9603002,3
9903215,9605150,1
9903215,9605199,2
9903215,9608047,2
9903215,9608111,2
9903215,9608186,3
9903215,9610076,4
9903215,9709013,4
9903215,9711094,3
9903215,9812028,3
9908082,9411149,4
9908082,9603167,2
9908082,9608047,4
9908082,9610076,3
9908082,9610140,3
9908082,9611230,2
9908082,9711200,3
9908082,9802183,4
9908082,9803015,1
9908082,9803232,2
9908082,9805139,4
9908082,9807080,4
9908082,9903215,2
1052,9805040,4
1052,9807083,4
1053,9403141,1
1053,9503205,4
1053,9511187,4
1053,9712256,2
1053,9806024,4
1053,9806194,4
1053,9812046,3
1053,9812073,4
1053,9903219,3
1053,9903224,3
1053,9905104,1
1053,9906215,1
1053,9907087,3
1053,9909110,3
1053,9909149,1
1053,9911039,1
9511187,9402073,4
9511187,9503205,2
9712256,9403141,1
9712256,9507109,1
9806024,9503205,3
9806024,9511164,3
9806024,9511187,4
9806024,9511222,4
9806024,9705208,1
9806024,9711200,1
9806024,9802109,4
9806024,9802150,3
9806024,9803131,1
9806194,9302126,2
9806194,9310194,2
9806194,9409089,2
9806194,9602135,2
9806194,9604055,1
9806194,9702076,4
9806194,9703040,2
9806194,9708005,1
9806194,9711200,2
9806194,9712251,2
9806194,9712256,4
9806194,9712258,3
9806194,9801019,1
9806194,9802109,4
9806194,9802150,3
9806194,9805165,2
9806194,9806024,1
9812046,9701025,1
9812046,9702187,2
9812046,9703030,1
9812046,9711200,3
9812046,9712251,1
9812046,9712256,4
9812046,9712258,2
9812046,9802109,4
9812046,9802150,2
9812046,9805114,3
9812046,9806087,4
9812046,9806194,3
9812073,9511222,3
9812073,9711200,4
9812073,9803231,3
9812073,9805146,3
9812073,9807033,1
9812073,9808017,3
9812073,9810126,1
9812073,9810206,4
9903219,9302126,2
9903219,9503205,4
9903219,9510227,4
9903219,9511187,4
9903219,9711200,2
9903219,9712256,2
9903219,9712258,2
9903219,9802109,4
9903219,9802150,4
9903219,9805114,1
9903219,9806194,4
9903219,9809145,3
9903219,9809164,1
9903219,9811245,4
9903219,9812046,3
9903219,9812062,1
9903219,9812073,1
9903219,9902098,2
9903224,9410167,3
9903224,9503124,4
9903224,9503205,3
9903224,9507012,4
9903224,9507121,2
9903224,9511164,3
9903224,9511187,1
9903224,9603042,2
9903224,9607145,2
9903224,9702103,4
9903224,9703031,3
9903224,9708086,4
9903224,9711200,3
9903224,9712258,2
9903224,9802068,3
9903224,9802150,3
9903224,9806194,4
9903224,9812046,4
9903224,9812073,4
9903224,9902098,3
9905104,9504145,3
9905104,9603167,3
9905104,9708005,2
9905104,9711002,3
9905104,9711200,3
9905104,9802109,3
9905104,9802150,2
9905104,9802183,2
9905104,9803015,1
9905104,9803051,2
9905104,9803053,2
9905104,9804058,1
9905104,9805171,3
9905104,9806074,4
9905104,9807080,2
9905104,9807164,4
9905104,9808014,3
9905104,9808017,4
9905104,9810201,4
9905104,9811004,1
9905104,9811139,2
9905104,9902121,3
9905104,9903203,4
9905104,9905049,2
9906215,9711200,1
9906215,9712256,1
9906215,9712258,1
9906215,9806024,4
9906215,9806194,4
9906215,9812046,4
9906215,9903219,2
9906215,9903224,1
9907087,9503205,2
9907087,9511187,2
9907087,9705208,3
9907087,9711200,1
9907087,9712256,2
9907087,9712258,1
9907087,9802109,4
9907087,9802150,2
9907087,9806024,4
9907087,9806194,1
9907087,9812046,3
9907087,9902098,1
9907087,9903219,3
9907087,9903224,2
9907087,9906215,1
9909110,9401139,2
9909110,9503205,1
9909110,9506122,2
9909110,9511164,4
9909110,9511187,4
9909110,9512145,2
9909110,9705221,3
9909110,9708086,4
9909110,9712256,3
9909110,9712258,3
9909110,9802042,2
9909110,9806194,2
9909110,9807137,4
9909110,9808149,3
9909110,9903219,4
9909110,9905111,3
9909110,9906215,2
9909110,9907178,1
9909149,9503205,1
9909149,9705208,2
9909149,9711200,1
9909149,9712256,3
9909149,9806024,1
9909149,9806194,4
9909149,9903219,3
9909149,9907087,3
9911039,9503205,3
9911039,9510222,2
9911039,9511164,2
9911039,9511187,3
9911039,9512145,3
9911039,9604034,2
9911039,9604055,3
9911039,9704018,2
9911039,9704089,4
9911039,9705221,2
9911039,9708086,1
9911039,9712256,1
9911039,9712258,4
9911039,9802042,3
9911039,9802067,1
9911039,9807137,4
9911039,9808149,1
9911039,9906215,3
9911039,9907178,3
9911039,9909110,1
1054,9308124,3
1054,9407087,4
1054,9408099,2
1054,9411048,2
1054,9411057,1
1054,9504090,2
1054,9505062,1
1054,9505075,3
1054,9505100,4
1054,9506122,1
1054,9507012,4
1054,9507121,3
1054,9511154,3
1054,9511164,3
1054,9512145,1
1054,9603002,4
1054,9604034,4
1054,9604055,1
1054,9611190,4
1054,9611230,2
1054,9703166,2
1054,9704018,1
1054,9704089,4
1054,9705131,4
1054,9705221,3
1054,9708086,4
1054,9711200,4
1054,9802042,1
1054,9802067,3
1054,9802109,1
1054,9802150,2
1054,9805114,4
1054,9805171,1
1054,9807096,3
1054,9808017,4
1054,9808149,1
1054,9809022,3
1054,9905104,2
1054,9905111,1
1054,9906070,4
1054,9907178,2
1054,9909110,2
1054,9910182,3
1054,9911039,2
9308124,9212099,4
9411057,9407087,3
9411057,9408099,1
9506122,9309140,4
9506122,9504090,4
9506122,9504145,1
9512145,9404151,2
9512145,9410167,4
9512145,9501030,4
9512145,9503124,4
9512145,9504027,4
9512145,9507012,3
9512145,9510017,4
9512145,9510135,3
9512145,9510169,2
9512145,9510225,1
9512145,9511030,3
9604034,9407087,4
9604034,9408099,2
9604034,9411048,4
9604034,9411057,3
9604034,9502072,2
9604034,9504090,3
9604034,9505035,3
9604034,9505105,4
9604034,9505150,4
9604034,9505162,2
9604034,9506112,3
9604034,9507050,2
9604034,9507121,4
9604034,9508155,2
9604034,9509161,4
9604034,9510017,4
9604034,9510101,1
9604034,9510225,4
9604034,9510234,4
9604034,9511164,1
9604034,9511222,1
9604034,9512059,2
9604034,9512062,3
9604034,9512161,2
9604034,9601108,3
9604034,9602022,4
9604034,9602114,2
9604034,9603003,3
9604034,9603161,2
9604034,9603167,3
9604034,9603170,2
9604055,9410167,3
9604055,9503124,4
9604055,9507048,2
9604055,9510017,3
9604055,9510135,1
9604055,9510209,1
9604055,9511222,2
9604055,9512059,1
9604055,9512062,2
9604055,9602022,2
9604055,9602114,3
9604055,9603161,4
9611190,9403096,1
9611190,9407087,4
9611190,9408099,2
9611190,9410167,3
9611190,9411048,3
9611190,9411057,4
9611190,9411102,1
9611190,9502072,2
9611190,9503124,2
9611190,9503163,1
9611190,9504090,2
9611190,9504102,1
9611190,9504145,3
9611190,9505035,4
9611190,9505062,4
9611190,9505075,1
9611190,9505100,2
9611190,9505105,3
9611190,9505150,2
9611190,9505162,2
9611190,9506112,3
9611190,9507008,3
9611190,9507012,2
9611190,9507048,2
9611190,9507050,3
9611190,9507121,3
9611190,9507158,2
9611190,9508155,3
9611190,9509161,1
9611190,9509176,2
9611190,9510017,4
9611190,9510101,2
9611190,9510106,1
9611190,9510142,1
9611190,9510204,2
9611190,9510225,4
9611190,9510234,4
9611190,9511030,2
9611190,9511154,2
9611190,9512161,4
9611190,9601108,4
9611190,9602022,2
9611190,9602114,3
9611190,9603002,2
9611190,9603003,3
9611190,9603042,4
9611190,9603136,4
9611190,9603150,3
9611190,9603161,1
9611190,9603167,1
9611190,9603170,3
9611190,9604004,3
9611190,9604034,3
9611190,9605096,3
9611190,9605150,2
9611190,9605199,4
9611190,9605200,4
9611190,9606044,2
9611190,9606191,2
9611190,9607109,3
9611190,9609239,1
9611190,9610204,2
9611190,9610237,2
9611190,9611137,2
9611230,9512059,1
9611230,9512062,1
9611230,9602167,3
9611230,9603042,1
9611230,9605199,4
9611230,9606017,4
9611230,9607163,2
9611230,9607207,1
9611230,9608105,2
9611230,9608163,3
9611230,9611063,4
9704018,9504090,4
9704018,9510135,1
9704018,9603127,3
9704018,9604055,3
9704018,9604089,1
9704018,9608024,4
9704018,9610043,1
9704018,9610236,2
9704018,9611042,3
9704018,9701025,2
9704018,9702101,1
9704018,9702187,1
9704018,9703030,1
9704018,9703031,4
9704089,9507121,4
9704089,9512059,1
9704089,9604055,1
9704089,9610043,1
9704089,9610234,4
9704089,9610236,1
9704089,9701025,2
9704089,9702187,1
9704089,9703030,4
9705131,9302103,3
9705131,9308083,4
9705131,9308122,2
9705131,9309097,2
9705131,9309140,3
9705131,9311042,3
9705131,9402119,2
9705131,9403096,3
9705131,9406055,3
9705131,9407087,3
9705131,9408074,4
9705131,9408099,4
9705131,9410167,4
9705131,9411048,2
9705131,9411057,4
9705131,9412209,4
9705131,9502072,3
9705131,9504090,1
9705131,9504145,2
9705131,9505062,2
9705131,9505105,3
9705131,9505150,1
9705131,9505162,3
9705131,9506112,4
9705131,9507012,1
9705131,9507121,4
9705131,9507158,4
9705131,9509161,3
9705131,9510017,3
9705131,9510106,4
9705131,9510204,3
9705131,9510225,2
9705131,9510234,4
9705131,9511030,4
9705131,9511154,2
9705131,9512161,4
9705131,9601108,4
9705131,9602052,4
9705131,9602114,3
9705131,9603161,3
9705131,9604034,4
9705131,9605200,3
9705131,9606040,2
9705131,9607109,2
9705131,9609239,4
9705131,9610162,1
9705131,9611137,3
9705131,9611190,4
9705131,9701023,4
9705131,9702155,1
9705131,9703082,4
9705221,9510135,1
9705221,9511030,2
9705221,9512059,4
9705221,9512077,2
9705221,9602052,4
9705221,9603003,3
9705221,9604055,3
9705221,9610043,4
9705221,9611042,4
9705221,9611050,1
9705221,9702101,1
9705221,9702187,3
9705221,9703030,1
9705221,9704089,4
9708086,9401139,3
9708086,9511164,4
9708086,9512145,3
9802042,9404071,2
9802042,9510017,1
9802042,9603127,2
9802042,9608024,1
9802042,9610043,1
9802042,9703031,3
9802042,9704089,3
9802042,9705221,2
9802042,9706072,4
9802042,9708086,1
9802042,9711002,2
9802042,9711200,2
9802042,9712063,3
9802067,9401139,3
9802067,9407031,1
9802067,9407087,3
9802067,9408099,2
9802067,9410167,2
9802067,9411149,2
9802067,9412184,3
9802067,9503124,4
9802067,9505062,4
9802067,9505075,1
9802067,9505100,1
9802067,9506052,2
9802067,9507121,4
9802067,9508143,4
9802067,9508155,4
9802067,9510017,4
9802067,9510135,2
9802067,9510222,1
9802067,9510225,1
9802067,9511030,1
9802067,9511154,3
9802067,9511164,1
9802067,9511222,2
9802067,9512059,4
9802067,9512077,3
9802067,9512145,3
9802067,9601038,1
9802067,9602022,2
9802067,9602052,1
9802067,9603042,4
9802067,9603167,4
9802067,9604034,3
9802067,9604055,2
9802067,9604198,4
9802067,9605150,2
9802067,9605199,1
9802067,9606017,2
9802067,9606139,1
9802067,9607163,1
9802067,9607201,4
9802067,9607207,3
9802067,9608024,4
9802067,9608111,4
9802067,9608129,1
9802067,9608163,1
9802067,9609070,1
9802067,9609071,3
9802067,9609239,3
9802067,9610043,3
9802067,9611050,1
9802067,9611063,1
9802067,9611090,4
9802067,9611190,4
9802067,9611230,2
9802067,9612062,2
9802067,9612121,3
9802067,9701093,2
9802067,9702061,1
9802067,9702094,1
9802067,9702198,4
9802067,9703166,4
9802067,9704145,2
9802067,9705030,3
9802067,9705044,4
9802067,9705131,3
9802067,9705221,4
9802067,9706109,3
9802067,9707123,1
9802067,9707244,4
9802067,9708086,3
9802067,9708119,1
9802067,9708147,2
9802067,9709027,1
9802067,9709062,3
9802067,9710046,4
9802067,9710097,2
9802067,9710231,1
9802067,9711002,2
9802067,9711097,4
9802067,9711098,3
9802067,9712072,3
9802067,9712086,2
9802067,9712117,1
9802067,9712211,2
9802067,9801134,2
9805171,9702076,3
9805171,9703031,2
9805171,9703040,3
9805171,9802109,3
9805171,9802150,2
9805171,9804058,2
9807096,9407087,2
9807096,9408099,2
9807096,9410167,1
9807096,9411048,4
9807096,9501030,2
9807096,9503124,3
9807096,9504090,1
9807096,9505105,2
9807096,9505162,4
9807096,9507121,2
9807096,9508155,2
9807096,9509161,4
9807096,9510017,4
9807096,9510225,1
9807096,9511164,4
9807096,9511222,4
9807096,9601108,2
9807096,9603150,4
9807096,9603170,3
9807096,9604034,4
9807096,9606040,1
9807096,9609239,3
9807096,9703166,1
9807096,9706109,1
9807096,9706110,3
9807096,9707123,4
9807096,9805056,1
9808017,9409089,2
9808017,9701125,3
9808017,9704006,4
9808017,9802042,4
9808017,9802109,1
9808017,9802150,4
9808017,9803131,1
9808017,9804058,2
9808017,9805171,1
9808017,9807033,2
9808149,9409089,2
9808149,9703166,3
9808149,9704089,4
9808149,9705221,4
9808149,9706109,3
9808149,9711002,1
9808149,9711200,1
9808149,9712117,1
9808149,9802042,1
9808149,9802067,3
9808149,9802109,3
9808149,9802150,1
9808149,9803002,1
9808149,9803051,4
9808149,9803053,1
9808149,9803068,4
9808149,9803077,3
9808149,9805112,2
9808149,9805114,2
9808149,9805140,4
9808149,9807033,4
9808149,9807137,3
9808149,9808017,3
9905111,9307010,1
9905111,9308075,4
9905111,9310194,4
9905111,9404071,2
9905111,9407087,1
9905111,9408074,2
9905111,9408099,4
9905111,9409089,4
9905111,9410167,4
9905111,9503121,4
9905111,9503163,1
9905111,9503205,3
9905111,9505062,3
9905111,9505105,2
9905111,9507012,2
9905111,9508155,4
9905111,9510017,4
9905111,9510101,3
9905111,9510135,3
9905111,9510209,3
9905111,9511154,2
9905111,9511187,2
9905111,9511222,1
9905111,9512077,4
9905111,9602022,2
9905111,9602135,2
9905111,9602136,1
9905111,9603002,2
9905111,9603090,4
9905111,9603167,1
9905111,9604034,3
9905111,9604198,1
9905111,9605009,4
9905111,9605150,2
9905111,9605199,3
9905111,9608024,1
9905111,9610043,4
9905111,9611050,4
9905111,9611203,4
9905111,9611230,1
9905111,9612062,4
9905111,9701093,3
9905111,9702076,1
