from,to,weight,type
s3905,s642,9,
s272,s1166,16,
s1354,s2375,15,
s2063,s237,11,
s85,s3432,13,
s2273,s22,2,
s1783,s785,14,
s1156,s3135,6,
s3198,s1766,9,
s415,s2068,14,
s2710,s2951,1,
s1790,s79,11,
s842,s1367,16,
s3248,s406,12,
s246,s633,0,
s1507,s2636,5,
s290,s481,2,
s407,s3070,9,
s914,s3575,16,
s3398,s3452,7,
s756,s3878,4,
s3741,s525,14,
s721,s726,2,
s2559,s1531,0,
s2660,s2497,3,
s2581,s3928,5,
s161,s3575,9,
s1372,s3511,4,
s2332,s3412,15,
s3872,s718,5,
s1240,s3536,0,
s1693,s3597,5,
s1012,s1158,15,
s3927,s3467,9,
s2672,s3787,2,
s1382,s3594,12,
s712,s1330,8,
s2095,s3141,1,
s1702,s2867,14,
s1109,s552,6,
s765,s769,1,
s1439,s1528,1,
s2294,s3638,14,
s2266,s3212,0,
s3576,s161,2,
s1894,s3479,12,
s1181,s1548,6,
s206,s2209,4,
s708,s1783,14,
s2416,s634,8,
s564,s1534,2,
s2308,s3612,9,
s1637,s439,11,
s1056,s2503,3,
s13,s1066,3,
s1667,s3221,11,
s837,s1404,0,
s272,s903,14,
s3285,s3180,14,
s477,s614,1,
s2498,s1274,10,
s539,s1678,13,
s2381,s1663,14,
s1185,s522,4,
s1691,s3512,14,
s1444,s2894,5,
s3629,s2537,4,
s148,s3516,12,
s670,s1860,16,
s761,s2145,1,
s1823,s3325,6,
s2215,s913,8,
s632,s70,11,
s3608,s569,8,
s3100,s3842,4,
s1962,s3868,6,
s1535,s1854,15,
s3866,s2829,15,
s3470,s2810,6,
s1157,s3878,4,
s71,s2065,2,
s469,s1002,2,
s395,s422,7,
s1550,s3919,4,
s903,s2597,3,
s67,s1852,12,
s1138,s1709,15,
s830,s2765,10,
s2863,s1974,16,
s3209,s1249,16,
s460,s995,15,
s3078,s935,7,
s3154,s841,15,
s1947,s2673,10,
s777,s143,13,
s3239,s501,3,
s2450,s677,9,
s3843,s3379,3,
s1117,s1677,12,
s71,s1471,13,
s276,s1257,5,
s1417,s3942,7,
s3262,s2491,3,
s1990,s247,13,
s2248,s2145,10,
s1013,s402,8,
s3492,s3576,13,
s3096,s2749,13,
s2461,s3865,14,
s1432,s692,8,
s3908,s1455,15,
s2484,s3126,4,
s680,s3964,16,
s145,s2315,13,
s2674,s1049,1,
s3571,s497,8,
s1175,s1790,6,
s2100,s42,11,
s2714,s3689,9,
s1244,s927,2,
s3646,s284,2,
s1261,s33,15,
s1123,s2922,15,
s1412,s1654,1,
s261,s301,14,
s2443,s3282,15,
s3880,s3371,16,
s699,s3241,3,
s1492,s2489,13,
s2784,s3862,2,
s442,s452,7,
s3976,s1838,5,
s932,s1391,9,
s1261,s3826,5,
s2751,s3673,13,
s1086,s821,15,
s140,s989,5,
s451,s3841,16,
s2440,s1379,13,
s272,s1673,13,
s2957,s3872,0,
s2221,s2119,7,
s891,s822,2,
s2824,s2766,8,
s34,s2691,1,
s2962,s3223,1,
s2470,s2694,10,
s3965,s1278,4,
s3344,s1516,13,
s3838,s2314,15,
s162,s875,7,
s1706,s1160,6,
s1933,s2137,14,
s3048,s742,2,
s3701,s2732,6,
s1346,s206,6,
s2136,s2642,6,
s1143,s1486,3,
s3653,s3873,4,
s1993,s1315,6,
s3390,s383,9,
s1863,s3571,2,
s3523,s2937,5,
s1029,s2695,6,
s2636,s769,0,
s1296,s2975,9,
s1373,s3778,11,
s3068,s584,6,
s1790,s2534,4,
s590,s1826,0,
s1927,s3055,11,
s799,s2621,7,
s3947,s478,1,
s3588,s3683,2,
s3919,s1116,15,
s587,s1929,11,
s1394,s403,12,
s3330,s204,11,
s1441,s3702,15,
s3768,s209,2,
s3149,s1053,5,
s2893,s251,11,
s3687,s2655,5,
s1330,s3459,0,
s1945,s3194,6,
s3366,s521,0,
s2366,s85,1,
s2541,s2317,14,
s3848,s2020,4,
s2828,s1057,10,
s1470,s1051,0,
s3996,s2078,15,
s2187,s4,2,
s3139,s1191,10,
s2833,s3224,5,
s2922,s1637,7,
s2887,s140,2,
s2911,s2953,11,
s2582,s899,4,
s106,s3979,0,
s3803,s138,10,
s1538,s1231,8,
s346,s265,14,
s3888,s21,10,
s3155,s3295,4,
s2057,s547,7,
s2907,s1773,14,
s2922,s1219,1,
s2804,s1655,13,
s3245,s325,7,
s2498,s3735,16,
s2865,s2312,0,
s1101,s827,16,
s1646,s279,7,
s3683,s1840,5,
s2241,s3277,5,
s1662,s298,14,
s3987,s2375,12,
s3419,s3826,9,
s3632,s494,15,
s783,s1583,5,
s3700,s2150,3,
s3213,s3174,2,
s3234,s3543,7,
s2777,s1395,1,
s705,s2476,9,
s3778,s1901,14,
s866,s3779,1,
s2961,s954,7,
s36,s3854,8,
s709,s2088,14,
s661,s3738,13,
s2750,s3890,1,
s2186,s1285,15,
s1119,s315,14,
s3600,s334,14,
s2657,s2991,2,
s1416,s2788,16,
s2908,s3317,4,
s1746,s2905,3,
s3940,s220,7,
s1345,s1054,5,
s419,s2388,9,
s1044,s1629,9,
s2697,s2004,9,
s2092,s570,14,
s3027,s1036,15,
s3907,s1089,2,
s1367,s2550,14,
s2138,s477,4,
s3943,s1102,1,
s24,s1836,8,
s1323,s3743,15,
s1949,s3418,5,
s400,s2893,15,
s742,s969,11,
s3522,s1529,5,
s3949,s3520,13,
s818,s2725,15,
s2266,s926,11,
s71,s792,6,
s3309,s1544,5,
s645,s2557,5,
s2025,s3698,6,
s293,s172,10,
s788,s321,14,
s658,s148,5,
s1259,s289,5,
s2866,s282,10,
s3406,s1602,9,
s1359,s1376,12,
s45,s3398,10,
s829,s878,5,
s2152,s244,14,
s3328,s2745,11,
s1004,s3214,4,
s1182,s3155,1,
s2611,s609,14,
s1267,s3869,9,
s1317,s1243,12,
s3777,s298,1,
s136,s3718,2,
s3167,s3061,7,
s1168,s1957,16,
s3383,s1792,6,
s115,s2040,4,
s1377,s3998,3,
s2196,s2000,11,
s3266,s65,2,
s3155,s574,0,
s2716,s3531,7,
s1598,s1843,2,
s2403,s3410,2,
s2150,s2099,5,
s723,s1549,13,
s1907,s3886,13,
s169,s3620,5,
s2826,s1726,7,
s110,s3645,3,
s1612,s2669,4,
s2528,s2764,7,
s2950,s408,8,
s366,s2777,5,
s201,s2183,15,
s2396,s1272,13,
s3695,s1857,5,
s2613,s3315,11,
s2661,s2005,3,
s2601,s3363,6,
s3983,s200,10,
s3807,s2800,16,
s2225,s408,2,
s1368,s689,13,
s1865,s3325,10,
s2910,s3668,2,
s1157,s2451,1,
s1008,s3614,9,
s256,s446,7,
s317,s2403,12,
s2424,s521,13,
s3254,s3096,16,
s1151,s354,15,
s2492,s1803,5,
s3800,s2172,15,
s2051,s2452,5,
s2265,s2989,6,
s524,s3046,15,
s3357,s1450,14,
s2281,s1221,11,
s3065,s824,3,
s1071,s196,1,
s2464,s3085,13,
s2217,s1169,14,
s1276,s1731,13,
s470,s2861,8,
s2704,s2551,15,
s1468,s2502,0,
s3554,s227,11,
s3807,s3244,11,
s108,s1263,3,
s900,s1010,6,
s493,s1259,4,
s1810,s625,5,
s1652,s3539,14,
s823,s1495,8,
s1705,s1888,14,
s3200,s1206,9,
s930,s947,15,
s592,s965,10,
s2802,s2598,3,
