from,to,weight,type
s914,s1683,2,
s1246,s874,3,
s886,s1139,10,
s399,s1425,10,
s306,s709,1,
s1022,s1904,2,
s1055,s1771,7,
s1150,s237,7,
s1443,s1593,8,
s955,s461,4,
s355,s1286,1,
s1710,s1183,10,
s840,s971,3,
s1762,s1625,8,
s1613,s703,6,
s1419,s463,4,
s147,s64,4,
s1944,s1929,2,
s319,s570,10,
s1153,s1483,0,
s1747,s1456,10,
s416,s1253,6,
s498,s841,7,
s894,s495,10,
s336,s1719,3,
s864,s556,7,
s406,s1572,5,
s332,s1738,8,
s45,s1950,2,
s550,s382,10,
s127,s702,9,
s981,s1526,5,
s1921,s223,2,
s2000,s653,8,
s850,s1787,1,
s1239,s1772,1,
s1483,s1645,8,
s784,s1225,1,
s115,s343,6,
s1568,s1658,1,
s217,s298,3,
s341,s1805,0,
s1621,s139,7,
s1820,s1482,5,
s60,s315,4,
s207,s1234,1,
s821,s1344,5,
s1233,s1928,9,
s595,s15,7,
s1234,s1255,0,
s155,s1741,0,
s1988,s327,7,
s1369,s598,9,
s1587,s947,0,
s758,s309,9,
s573,s329,6,
s277,s500,9,
s216,s1376,5,
s1035,s753,7,
s95,s1842,7,
s1494,s717,3,
s481,s1196,2,
s34,s901,9,
s1818,s1200,10,
s912,s1123,4,
s1196,s1782,2,
s262,s1110,5,
s217,s1761,3,
s1454,s1971,1,
s414,s522,4,
s1983,s1680,7,
s864,s553,1,
s349,s199,10,
s1877,s147,10,
s997,s605,6,
s390,s1926,8,
s409,s1357,9,
s1474,s1363,4,
s619,s793,5,
s73,s1770,10,
s48,s413,5,
s1980,s1881,3,
s893,s1194,8,
s488,s1052,4,
s200,s784,8,
s583,s1655,6,
s1600,s1764,9,
s754,s1908,7,
s1254,s964,4,
s586,s38,1,
s797,s1123,2,
s84,s377,6,
s326,s324,1,
s1608,s576,5,
s322,s1721,9,
s1016,s993,8,
s57,s125,10,
s1950,s1600,9,
s685,s351,2,
s1057,s1276,2,
s1336,s1492,1,
s1299,s705,2,
s1486,s480,0,
s1292,s1141,7,
s1626,s1228,3,
s1734,s41,7,
s1872,s568,3,
s873,s191,3,
s252,s252,5,
s1112,s600,1,
s1499,s132,9,
s96,s1536,6,
s1829,s741,7,
s945,s618,10,
s1761,s122,8,
s1143,s853,1,
s1019,s1146,4,
s664,s1215,3,
s859,s1953,8,
s1944,s521,8,
s1087,s17,6,
s52,s1274,3,
s520,s1555,0,
s1032,s1499,10,
s1018,s862,10,
s999,s1013,8,
s1129,s1207,0,
s1850,s1892,5,
s1626,s1655,5,
s1362,s311,3,
s1172,s242,8,
s651,s1785,7,
s51,s859,1,
s1083,s312,8,
s76,s1093,4,
s1375,s171,3,
s190,s516,10,
s1315,s1227,0,
s1969,s1769,3,
s481,s465,9,
s32,s356,5,
s1836,s301,7,
s1921,s958,0,
s369,s1911,5,
s1983,s276,6,
s1263,s343,10,
s274,s1900,6,
s1950,s1118,5,
s991,s496,2,
s1987,s773,2,
s1747,s504,0,
s475,s583,5,
s1756,s503,1,
s449,s1305,3,
s1687,s1440,10,
s742,s1109,3,
s1725,s1287,1,
s443,s1769,10,
s5,s601,8,
s1917,s358,3,
s1037,s1806,8,
s1269,s1656,6,
s167,s508,10,
s1714,s917,9,
s142,s20,6,
s84,s268,7,
s165,s1865,4,
s726,s1799,9,
s1619,s1820,7,
s1754,s1589,2,
s37,s972,3,
s1514,s505,4,
s561,s49,6,
s1851,s590,6,
s1369,s1732,4,
s168,s1787,4,
s218,s1670,9,
s1921,s1963,8,
s125,s714,7,
s937,s1763,2,
s927,s1007,3,
s819,s1062,1,
s836,s949,0,
s1928,s1288,10,
s521,s1364,2,
s1852,s1070,10,
s1319,s1395,5,
s1180,s353,0,
s779,s604,7,
s1632,s1606,8,
s1873,s1308,1,
s1628,s1458,6,
s1999,s782,2,
s369,s607,9,
s17,s825,10,
s1795,s875,1,
s435,s683,4,
s1079,s90,8,
s1301,s1914,3,
s1739,s1525,5,
s278,s432,4,
s726,s148,5,
s872,s1324,10,
s1983,s241,7,
s380,s1888,2,
s576,s1543,0,
s1888,s1136,6,
s1281,s935,9,
s1427,s39,7,
s435,s1666,9,
s1342,s992,8,
s707,s1568,6,
s168,s754,9,
s1109,s622,7,
s843,s1364,5,
s874,s73,1,
s1458,s18,10,
s1059,s342,6,
s1331,s1515,6,
s1588,s365,8,
s49,s872,7,
s913,s617,2,
s1865,s909,5,
s931,s1621,9,
s140,s1699,1,
s740,s1062,10,
s1935,s1076,1,
s1018,s1815,2,
s974,s364,9,
s1267,s92,0,
s809,s946,7,
s460,s416,3,
s1587,s348,4,
s850,s132,7,
s501,s534,2,
s413,s727,7,
s604,s652,4,
s1720,s1140,5,
s1936,s1104,0,
s441,s1160,6,
s1380,s435,9,
s865,s1273,3,
s1521,s139,6,
s1417,s1842,2,
s196,s1653,9,
s597,s1705,2,
s1554,s1857,7,
s765,s1445,7,
s1474,s94,0,
s1201,s1724,0,
s1496,s1266,10,
s987,s772,1,
s1931,s1847,2,
s1403,s846,7,
s265,s1670,5,
s526,s731,2,
s1424,s152,6,
s1608,s1163,6,
s1325,s1178,2,
s771,s1765,1,
s1755,s1636,4,
s417,s703,4,
s139,s79,1,
s1381,s37,5,
s1975,s795,9,
s892,s319,8,
s1113,s1237,10,
s176,s518,4,
s605,s1073,8,
s687,s48,10,
s1079,s494,10,
s411,s1402,8,
s761,s229,10,
s1239,s1980,6,
s865,s998,5,
s231,s1379,6,
s1170,s1668,9,
s1390,s1075,0,
s855,s264,2,
s1773,s554,1,
s1335,s1956,6,
s1490,s1293,7,
s1474,s564,7,
s477,s386,3,
s1091,s741,8,
s889,s721,6,
s558,s709,0,
s953,s1023,10,
s231,s26,2,
s330,s490,8,
s1670,s662,3,
s1129,s1393,5,
s1111,s1902,9,
s1424,s1886,9,
s1113,s891,5,
s2000,s959,2,
s1275,s1610,9,
s1823,s356,4,
s1440,s1013,8,
s1764,s266,9,
s1420,s1164,0,
s1808,s713,2,
s1936,s1848,3,
s963,s264,7,
s320,s1882,10,
s1393,s1093,5,
s282,s1278,4,
s1801,s1345,5,
s1531,s1708,3,
s140,s1304,3,
s725,s1398,3,
s1495,s1537,8,
s331,s464,7,
s562,s1588,10,
s1261,s1342,2,
s1734,s1891,9,
s1607,s1151,4,
s1336,s750,10,
s402,s292,3,
s1009,s606,1,
s1645,s645,0,
s1335,s750,10,
s215,s1365,2,
s633,s1079,4,
s398,s247,9,
s1177,s1911,6,
s334,s1124,9,
s731,s1739,5,
s110,s214,3,
s759,s556,4,
s53,s820,6,
s1189,s528,9,
s341,s1816,6,
s968,s1385,10,
s1319,s680,7,
s750,s1199,3,
s356,s270,5,
s1275,s1922,1,
s1306,s815,5,
s523,s23,7,
s653,s1848,7,
s1404,s148,9,
s1560,s1797,8,
s662,s617,8,
s1852,s1181,10,
s1836,s1613,4,
s1300,s1564,5,
s609,s1539,8,
s147,s1328,0,
s1476,s81,8,
s659,s17,2,
s609,s1444,7,
s1166,s1349,7,
s1801,s1187,9,
s1836,s1762,8,
s1983,s836,2,
s1610,s345,3,
s1947,s1525,7,
s1494,s725,8,
s1857,s69,6,
s891,s600,4,
s464,s869,4,
s1301,s1307,1,
s782,s2,7,
s50,s1649,7,
s1698,s1165,3,
s1689,s204,7,
s1766,s170,7,
s1793,s1692,3,
s481,s895,9,
s1419,s276,9,
s1688,s801,7,
s1748,s948,9,
s938,s1586,7,
s412,s146,6,
s1478,s1964,3,
s1540,s760,2,
s590,s1413,9,
s1604,s217,5,
s812,s1439,10,
s1138,s1508,5,
s295,s214,7,
s1228,s1382,2,
s1462,s1485,5,
s1685,s950,0,
s1310,s182,2,
s480,s634,9,
s1255,s771,10,
s362,s98,2,
s1680,s1235,7,
s445,s73,0,
s1838,s745,5,
s974,s767,1,
s6,s1739,9,
s396,s1801,4,
s716,s1822,4,
s17,s595,0,
s1722,s1873,0,
s1328,s1758,8,
s1769,s1511,6,
s658,s498,6,
s1439,s183,6,
s1193,s873,0,
s1134,s604,9,
s155,s77,1,
s305,s1072,3,
s1085,s1081,9,
s148,s551,10,
s464,s589,2,
s1987,s599,10,
s648,s401,9,
s209,s1074,7,
s800,s1176,2,
s1136,s1224,4,
s697,s1281,5,
s891,s1364,3,
s1184,s1891,4,
s1040,s978,4,
s800,s376,2,
s573,s1808,1,
s1559,s1678,2,
s1508,s351,3,
s976,s1966,5,
s1023,s514,6,
s498,s613,2,
s1941,s1304,6,
s421,s328,0,
s107,s974,10,
s1598,s1915,7,
s621,s338,6,
s1306,s444,9,
s115,s1071,1,
s373,s1738,0,
s529,s1430,9,
s146,s1755,9,
s1655,s1906,2,
s14,s846,2,
s1070,s552,7,
s1320,s310,10,
s954,s1189,0,
s1228,s1560,3,
s1415,s399,9,
s333,s1857,0,
s1453,s1304,5,
s1050,s903,10,
s1161,s661,3,
s918,s476,4,
s1932,s917,10,
s985,s1417,5,
s125,s547,3,
s1224,s713,6,
s412,s359,3,
s1263,s55,9,
s292,s1363,7,
s777,s831,7,
s1647,s1037,9,
s149,s1575,4,
s1465,s731,2,
s269,s1252,10,
s471,s592,0,
s1396,s468,3,
s1831,s458,1,
s1153,s576,8,
s1422,s1457,2,
s740,s1681,8,
s851,s297,2,
s864,s1110,3,
s863,s1089,1,
s1146,s1795,10,
s172,s1464,6,
s424,s294,0,
s790,s659,3,
s980,s1637,10,
s598,s1418,5,
s495,s885,5,
s171,s1485,9,
s267,s253,7,
s494,s1431,2,
s1871,s1125,1,
s5,s1550,0,
s1437,s1204,5,
s608,s934,4,
s1347,s280,3,
s193,s1732,2,
s1949,s1483,8,
s491,s1741,2,
s1046,s536,2,
s1946,s373,3,
s65,s1681,10,
s910,s1053,4,
s495,s1146,5,
s539,s1743,3,
s927,s490,9,
s1283,s1093,1,
s1219,s696,5,
s200,s551,10,
s988,s115,2,
s929,s1979,9,
s911,s949,9,
s52,s1315,0,
s1482,s393,3,
s664,s1274,1,
s1640,s307,2,
s980,s1101,5,
s660,s415,2,
s956,s1156,2,
s1001,s536,9,
s888,s1885,1,
s400,s726,0,
s732,s716,7,
s1809,s455,10,
s434,s1353,0,
s1801,s351,3,
s1908,s1622,0,
s174,s962,10,
s1080,s1603,1,
s190,s1509,7,
s134,s823,10,
s1810,s1893,2,
s317,s583,5,
s1028,s1743,3,
s928,s156,6,
s1625,s1189,4,
s1780,s664,3,
s300,s794,6,
s1918,s1729,10,
s795,s639,10,
s1645,s238,0,
s569,s1803,2,
s119,s8,0,
s1244,s1605,2,
s1312,s566,3,
s1002,s1786,2,
s1389,s1163,7,
s262,s1050,10,
s1678,s366,5,
s776,s371,6,
s37,s55,8,
s344,s1127,2,
s1217,s1572,3,
s708,s1119,4,
s879,s1630,8,
s1206,s542,1,
s1136,s82,10,
s1911,s1672,5,
s487,s1904,5,
s325,s931,3,
s1901,s929,1,
s685,s946,9,
s1633,s1182,2,
s1129,s161,3,
s418,s1263,5,
s1736,s1565,7,
s539,s436,10,
s1204,s290,3,
s1150,s437,9,
s1142,s1583,0,
s1539,s793,8,
s917,s273,2,
s1511,s1954,7,
s1064,s439,10,
s897,s1341,5,
s867,s849,7,
s256,s1253,3,
s407,s356,8,
s24,s1607,3,
s349,s8,2,
s866,s931,1,
s380,s1101,2,
s493,s385,9,
s1816,s1501,6,
s1312,s1839,8,
s1363,s403,8,
s1490,s1914,0,
s1420,s1781,8,
s986,s71,6,
s1460,s1913,0,
s180,s863,8,
s147,s550,2,
s1163,s216,10,
s231,s76,10,
s471,s1214,10,
s247,s1322,3,
s1383,s1784,4,
s122,s1398,3,
s219,s1904,4,
s1311,s1085,8,
s1861,s116,2,
s490,s1413,8,
s543,s1625,10,
s350,s889,8,
s1588,s894,2,
s83,s1281,7,
s796,s6,6,
s1776,s134,4,
s1344,s1357,3,
s109,s243,1,
s1412,s634,4,
s266,s1815,2,
s1435,s1064,4,
s91,s1545,5,
s240,s574,5,
s533,s375,10,
s1713,s392,7,
s1338,s1358,6,
s1649,s908,4,
s910,s810,1,
s1581,s866,4,
s476,s111,3,
s1510,s304,7,
s389,s391,0,
s528,s1478,6,
s871,s1409,10,
s389,s307,2,
s1449,s1867,9,
s1080,s879,6,
s1590,s1655,10,
s1036,s1724,7,
s564,s417,4,
s661,s1935,2,
s627,s584,4,
s46,s748,6,
s1536,s261,4,
s1167,s1887,8,
s1334,s406,7,
s1330,s1389,0,
s366,s1103,3,
s108,s1128,5,
s1958,s449,9,
s558,s336,0,
s1287,s1140,5,
s1942,s201,6,
s1379,s370,0,
s811,s617,0,
s634,s1376,7,
s1746,s1901,8,
s1684,s333,9,
s265,s256,1,
s1688,s232,8,
s1619,s1455,0,
s346,s1174,3,
s1435,s1646,9,
s1831,s1187,2,
s502,s6,3,
s1450,s1020,0,
s70,s1353,7,
s1273,s1472,9,
s959,s816,7,
s1752,s1164,4,
s938,s1317,4,
s1888,s938,3,
s1481,s564,5,
s1405,s85,2,
s714,s1328,6,
s1513,s1760,5,
s948,s736,9,
s1279,s753,4,
s1168,s1456,2,
s1722,s521,1,
s1631,s1443,9,
s1888,s1036,2,
s1265,s869,6,
s1730,s1052,1,
s30,s1633,5,
s718,s469,9,
s424,s238,10,
s1795,s1813,1,
s653,s841,8,
s1918,s330,7,
s326,s1474,3,
s294,s923,0,
s1274,s940,1,
s284,s873,6,
s1230,s821,0,
s420,s1526,7,
s1130,s180,6,
s1882,s1850,7,
s1990,s1963,0,
s1733,s1557,8,
s1130,s1622,8,
s1500,s145,8,
s1441,s134,1,
s79,s1893,5,
s318,s910,1,
s885,s855,9,
s1170,s927,7,
s1828,s1734,7,
s2000,s1470,2,
s761,s1504,3,
s1346,s939,6,
s960,s1231,8,
s1686,s779,0,
s1047,s1295,3,
s730,s948,5,
s1685,s713,4,
s111,s108,7,
s1177,s78,7,
s1476,s1770,1,
s750,s1009,10,
s1887,s808,7,
s1091,s1635,4,
s1587,s1150,0,
s629,s1423,10,
s1886,s1939,10,
s1629,s86,7,
s1179,s1138,1,
s425,s1019,9,
s1127,s1228,4,
s1238,s1830,6,
s1939,s439,6,
s183,s246,9,
s1605,s1310,0,
s1294,s321,8,
s62,s875,1,
s524,s1966,2,
s816,s1961,2,
s214,s250,1,
s736,s1030,0,
s253,s1539,1,
s1262,s469,5,
s1120,s125,6,
s725,s1401,5,
s1563,s1070,0,
s477,s651,3,
s1734,s1143,3,
s1541,s1723,1,
s94,s105,3,
s901,s1576,10,
s417,s601,2,
s171,s1896,10,
s693,s33,0,
s596,s22,5,
s1151,s1428,5,
s925,s1695,3,
s1903,s624,1,
s697,s2000,8,
s648,s1143,3,
s574,s384,3,
s1089,s751,8,
s363,s891,9,
s1591,s1964,8,
s1990,s904,10,
s1661,s1567,5,
s714,s1796,3,
s713,s1753,7,
s1147,s1617,1,
s1268,s1776,1,
s1803,s370,4,
s1405,s1290,0,
s704,s1585,4,
s688,s403,7,
s122,s1200,9,
s1871,s1397,1,
s1027,s294,6,
s1016,s1218,6,
s816,s1103,8,
s185,s1070,1,
s221,s660,2,
s1608,s1943,4,
s1789,s655,8,
s816,s1762,0,
s682,s709,6,
s68,s1809,2,
s503,s1296,3,
s1567,s1975,5,
s415,s1971,1,
s1042,s10,1,
s1513,s1617,7,
s715,s1417,4,
s1923,s1659,9,
s250,s1533,3,
s1856,s1035,6,
s523,s1704,0,
s158,s617,4,
s1411,s1996,10,
s1815,s1411,0,
s875,s805,4,
s1157,s323,5,
s1042,s1384,7,
s347,s883,2,
s901,s644,6,
s1951,s1068,8,
s729,s1426,8,
s1872,s205,0,
s740,s1348,2,
s1642,s1279,8,
s834,s501,8,
s187,s1715,6,
s269,s1442,0,
s1422,s1997,6,
s1664,s990,9,
s594,s253,9,
s131,s868,8,
s1563,s1276,9,
s409,s843,1,
s934,s1712,2,
s830,s1594,2,
s1670,s997,5,
s313,s1656,2,
s745,s944,3,
s256,s568,7,
s1894,s1040,8,
s158,s49,3,
s755,s362,6,
s1262,s1463,5,
s1844,s1031,8,
s931,s537,7,
s103,s1464,10,
s238,s1777,0,
s1048,s30,6,
s291,s1329,0,
s523,s522,2,
s1434,s99,6,
s9,s35,6,
s1077,s412,1,
s477,s133,7,
s1145,s1573,10,
s1540,s1071,4,
s1543,s1494,7,
s1721,s531,0,
s621,s1759,2,
s1941,s16,9,
s416,s1148,2,
s400,s1855,0,
s758,s1884,4,
s1531,s1577,8,
s14,s1006,9,
s747,s548,0,
s1353,s889,3,
s365,s2000,3,
s944,s1448,6,
s677,s313,2,
s1157,s303,10,
s1747,s1435,7,
s265,s1385,7,
s608,s1763,0,
s1947,s420,10,
s1975,s911,2,
s1274,s1203,0,
s1014,s1743,5,
s1504,s1544,4,
s753,s1709,7,
s1939,s88,7,
s424,s82,9,
s1913,s180,4,
s1417,s914,9,
s1550,s541,3,
s1052,s407,10,
s635,s470,6,
s15,s147,4,
s640,s447,1,
s823,s1932,7,
s1990,s1023,2,
s1454,s1130,8,
s53,s1931,1,
s355,s1601,10,
s932,s134,4,
s1847,s1897,8,
s351,s676,1,
s1251,s1607,3,
s523,s462,10,
s913,s1553,4,
s1139,s1686,3,
s1290,s265,0,
s1284,s859,8,
s1334,s1751,4,
s216,s142,3,
s722,s642,10,
s302,s283,9,
s576,s1083,8,
s341,s84,7,
s849,s1827,7,
s139,s1288,6,
s298,s1805,3,
s894,s1528,0,
s1102,s1607,6,
s670,s785,3,
s1900,s565,2,
s1186,s225,0,
s1881,s1277,2,
s182,s145,5,
s885,s1030,2,
s332,s892,0,
s1,s1833,1,
s723,s912,1,
s132,s1032,4,
s1324,s505,8,
s1672,s1391,3,
s1003,s350,3,
s1113,s1639,8,
s1226,s761,3,
s1082,s261,10,
s1984,s263,6,
s30,s1045,3,
s559,s204,10,
s1427,s1260,4,
s282,s1656,4,
s1531,s720,9,
s1095,s79,1,
s1174,s611,4,
s132,s1880,3,
s1630,s776,4,
s1295,s953,8,
s867,s529,5,
s1996,s1931,8,
s1489,s1448,5,
s255,s910,0,
s696,s1429,1,
s483,s440,9,
s173,s1320,3,
s460,s804,2,
s33,s675,10,
s1238,s595,0,
s116,s676,7,
s1429,s1211,9,
s995,s1589,8,
s1168,s157,10,
s1092,s1220,2,
s1680,s737,2,
s1706,s1188,6,
s1414,s1760,7,
s1390,s192,8,
s1017,s923,2,
s59,s1850,3,
s837,s1695,8,
s1502,s1126,0,
s1310,s1367,8,
s1932,s1374,6,
s1731,s66,3,
s462,s386,8,
s1698,s789,1,
s1848,s1907,3,
s872,s408,0,
s891,s1234,0,
s1924,s1438,8,
s1608,s1845,6,
s207,s1598,5,
s1632,s1293,7,
s371,s997,0,
s852,s824,9,
s390,s452,1,
s856,s326,7,
s536,s1074,2,
s511,s1543,0,
s1671,s968,6,
s1958,s1370,2,
s1016,s1973,7,
s520,s414,4,
s458,s1026,10,
s553,s1082,0,
s1693,s1823,7,
s421,s1293,2,
s224,s167,9,
s611,s1327,3,
s56,s67,9,
s1715,s1378,8,
s710,s1602,5,
s1856,s609,9,
s110,s1091,8,
s1186,s1802,0,
s1275,s1429,2,
s635,s138,9,
s1780,s1263,6,
s772,s940,6,
s502,s1510,7,
s1219,s453,9,
s1008,s1391,0,
s796,s794,2,
s224,s1388,9,
s1956,s838,1,
s1765,s10,10,
s556,s1293,10,
s563,s738,2,
s1739,s893,6,
s530,s1655,3,
s1359,s275,8,
s37,s219,10,
s857,s1139,1,
s512,s200,5,
s1198,s959,6,
s1612,s1724,3,
s1647,s296,5,
s383,s1566,1,
s454,s54,2,
s695,s1072,1,
s418,s1888,10,
s820,s1055,6,
s1391,s1866,5,
s1933,s1597,6,
s1342,s1282,10,
s1194,s1036,9,
s495,s1869,8,
s1006,s1996,6,
s1870,s1460,0,
s1257,s1783,4,
s838,s1868,3,
s1275,s1662,9,
s1715,s957,4,
s1503,s1705,6,
s1004,s253,8,
s1435,s1747,6,
s890,s207,1,
s1282,s744,10,
s1677,s1342,5,
s437,s1261,4,
s1551,s727,9,
s1911,s1135,3,
s301,s1316,6,
s972,s729,5,
s823,s1036,3,
s923,s96,1,
s1503,s1301,9,
s1379,s1830,9,
s1236,s1705,6,
s1522,s60,6,
s1912,s1066,4,
s1349,s1783,0,
s201,s1664,0,
s1625,s619,7,
s56,s925,0,
s520,s683,0,
s756,s1637,0,
s397,s1070,5,
s353,s1490,0,
s631,s308,7,
s1251,s1579,3,
s975,s1289,4,
s1929,s1886,2,
s1970,s1741,10,
s1991,s341,9,
s157,s374,3,
s1715,s953,6,
s220,s205,3,
s620,s532,5,
s1030,s124,0,
s1683,s1417,4,
s1208,s1025,7,
s1155,s1473,2,
s561,s1574,5,
s390,s389,5,
s1624,s254,8,
s1870,s1344,8,
s482,s1752,7,
s1959,s1498,5,
s1338,s12,7,
s961,s1001,9,
s499,s20,3,
s791,s646,6,
s103,s1511,6,
s1954,s1306,4,
s1843,s898,5,
s1005,s1062,8,
s371,s1688,0,
s1231,s645,7,
s1398,s1013,8,
s788,s327,5,
s1492,s1961,7,
s518,s539,3,
s608,s610,0,
s1915,s542,10,
s1688,s1246,3,
s1434,s859,1,
s1111,s1027,2,
s1981,s1548,0,
s399,s791,6,
s1928,s434,1,
s780,s1922,1,
s1481,s457,4,
s873,s1498,8,
s1824,s200,6,
s334,s505,5,
s21,s579,5,
s1908,s134,8,
s137,s299,3,
s660,s1517,7,
s244,s908,1,
s1389,s1835,2,
s373,s1475,8,
s1805,s1282,8,
s463,s1253,0,
s874,s1278,0,
s1691,s1083,9,
s845,s545,6,
s1320,s563,7,
s1689,s1936,5,
s1867,s1856,1,
s766,s1950,7,
s1282,s261,5,
s1711,s807,5,
s1667,s1056,1,
s121,s1982,7,
s1862,s184,3,
s1576,s61,2,
s1144,s1177,6,
s1336,s93,3,
s183,s895,10,
s1247,s1741,0,
s889,s1348,4,
s1761,s21,6,
s668,s1418,1,
s1987,s1477,9,
s1413,s1126,1,
s505,s1218,5,
s182,s1178,3,
s1934,s189,8,
s147,s90,9,
s1499,s794,3,
s176,s309,4,
s1561,s1726,0,
s1930,s1093,2,
s139,s1490,10,
s429,s133,8,
s1304,s982,6,
s623,s270,10,
s1780,s1571,7,
s1159,s672,4,
s1334,s432,4,
s1491,s353,4,
s1778,s467,7,
s1385,s1755,5,
s550,s1081,7,
s1863,s503,6,
s1669,s1144,9,
s1302,s1480,1,
s1615,s406,1,
s846,s1661,9,
s1371,s558,2,
s1547,s529,2,
s1018,s58,6,
s554,s119,1,
s1665,s385,0,
s489,s1368,8,
s674,s29,7,
s1035,s1064,3,
s1774,s1438,5,
s902,s1957,8,
s1232,s1166,1,
s762,s1016,4,
s1204,s396,9,
s1737,s195,5,
s553,s449,7,
s188,s1577,8,
s1787,s112,9,
s508,s1088,1,
s270,s284,8,
s889,s80,9,
s1060,s101,7,
s1812,s1015,7,
s919,s1987,5,
s516,s755,8,
s799,s1761,3,
s52,s1171,9,
s1427,s429,8,
s92,s1084,9,
s577,s1724,0,
s1241,s554,5,
s1112,s790,9,
s840,s641,4,
s1646,s1316,1,
s904,s988,7,
s730,s732,10,
s505,s918,10,
s1047,s275,3,
s1145,s1487,9,
s1299,s1342,5,
s561,s1338,6,
s985,s170,9,
s223,s1745,6,
s231,s694,5,
s537,s1874,1,
s1178,s142,2,
s969,s1521,10,
s1546,s144,9,
s296,s1708,8,
s552,s72,2,
s1928,s162,10,
s1448,s764,10,
s1415,s1227,10,
s1160,s1234,10,
s635,s1205,8,
s359,s1989,2,
s793,s67,5,
s1008,s485,4,
s512,s1850,8,
s20,s445,7,
s1135,s1786,7,
s873,s311,7,
s1097,s603,6,
s959,s152,8,
s1041,s210,5,
s1277,s1561,6,
s1895,s1165,7,
s61,s1261,5,
s1025,s1246,8,
s1536,s1575,0,
s1883,s812,2,
s33,s836,2,
s865,s120,10,
s406,s1856,5,
s368,s426,3,
s943,s1857,6,
s908,s1907,5,
s1306,s253,0,
s1852,s619,4,
s1687,s1704,1,
s889,s1803,10,
s1023,s694,8,
s798,s824,8,
s769,s1537,1,
s68,s1502,0,
s189,s1927,5,
s1354,s679,9,
s706,s803,6,
s1214,s638,9,
s817,s937,9,
s920,s1931,8,
s915,s230,0,
s1037,s765,1,
s264,s1349,9,
s691,s646,2,
s769,s600,10,
s1526,s653,0,
s930,s1723,6,
s598,s335,6,
s1501,s618,3,
s1501,s202,5,
s840,s1256,10,
s1418,s714,1,
s1849,s588,6,
s423,s893,8,
s1602,s845,2,
s674,s187,6,
s357,s203,1,
s1023,s631,3,
s1872,s1636,8,
s1248,s1278,4,
s716,s772,9,
s1948,s1936,2,
s986,s1686,1,
s8,s1406,1,
s535,s40,6,
s1723,s338,9,
s1470,s799,9,
s987,s952,5,
s85,s120,7,
s1201,s1022,7,
s462,s1818,7,
s296,s980,8,
s637,s1939,8,
s832,s1154,8,
s1900,s369,4,
s1571,s775,5,
s1897,s1043,5,
s178,s284,7,
s1802,s148,6,
s1728,s608,1,
s1671,s334,6,
s1099,s134,2,
s1210,s659,7,
s545,s1124,7,
s406,s129,6,
s544,s391,1,
s327,s1166,4,
s1603,s417,10,
s1171,s1616,5,
s1918,s1227,10,
s999,s1616,10,
s143,s1812,10,
s694,s544,5,
s1533,s408,0,
s343,s84,7,
s341,s1216,5,
s357,s1325,0,
s506,s325,4,
s488,s1623,2,
s395,s228,2,
s1372,s816,8,
s155,s832,9,
s1747,s1861,6,
s28,s1822,7,
s1342,s514,7,
s373,s228,0,
s1566,s456,8,
s1733,s58,9,
s403,s1764,1,
s178,s1100,9,
s1842,s1618,5,
s897,s1129,3,
s903,s375,6,
s710,s671,8,
s355,s1667,3,
s525,s1960,1,
s197,s927,4,
s120,s1248,2,
s1683,s1069,2,
s1629,s327,8,
s1702,s1099,7,
s1637,s1803,9,
s156,s1021,5,
s102,s587,0,
s1680,s1320,0,
s647,s1951,3,
s352,s1516,9,
s942,s441,8,
s278,s636,1,
s1228,s1363,6,
s1255,s315,4,
s1798,s1959,10,
s513,s408,8,
s1179,s1856,6,
s1260,s132,3,
s881,s1672,5,
s770,s1997,10,
s873,s1423,5,
s157,s1397,1,
s628,s1643,1,
s12,s1191,7,
s1425,s1128,7,
s325,s1263,2,
s1093,s233,2,
s1865,s1023,2,
s714,s608,7,
s1807,s884,3,
s922,s1938,5,
s401,s1875,5,
s1482,s486,0,
s1809,s1832,3,
s1215,s1115,10,
s73,s1817,2,
s991,s1521,3,
s235,s950,2,
s257,s1006,9,
s1223,s1673,6,
s1334,s1824,9,
s1379,s90,4,
s1249,s1078,10,
s264,s977,8,
s541,s1879,7,
s279,s1366,0,
s1320,s813,1,
s946,s1546,6,
s1674,s1626,1,
s742,s1221,9,
s865,s1868,5,
s1220,s1329,10,
s1190,s656,9,
s851,s69,6,
s1806,s54,2,
s1600,s1608,4,
s1100,s1774,9,
s255,s1961,8,
s1225,s1450,0,
s921,s1315,10,
s835,s406,10,
s89,s116,2,
s403,s1068,6,
s1702,s1992,1,
s258,s819,1,
s1597,s1913,7,
s946,s183,1,
s1578,s710,2,
s1210,s11,3,
s751,s1847,6,
s1372,s1193,5,
s1574,s14,0,
s1143,s1065,1,
s27,s1066,10,
s153,s1058,1,
s453,s423,3,
s105,s1629,9,
s67,s1796,2,
s1100,s706,9,
s1115,s340,7,
s103,s1370,7,
s1627,s1570,6,
s155,s1959,7,
s1602,s841,8,
s1674,s1714,4,
s284,s691,6,
s1821,s1448,8,
s218,s1764,8,
s974,s1385,10,
s540,s1595,6,
s648,s1833,2,
s1123,s1487,9,
s1804,s1372,6,
s1694,s1197,9,
s645,s419,0,
s1,s1434,0,
s557,s1573,0,
s1428,s430,0,
s756,s679,2,
s788,s1421,9,
s689,s1877,1,
s917,s717,3,
s98,s1128,10,
s1290,s371,10,
s470,s1749,10,
